id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
284,boardgame,Lords of the Sierra Madre (second edition),1995,2,8,240,240,240,14,124,6.23952,5.61028,498,46,19,43,79,20,3.5
124706,boardgame,Guts of Glory,2012,2,4,30,30,30,8,108,6.35417,5.61018,239,18,7,56,37,7,1.7143
43801,boardgame,"Afrika Korps: Decision in the Desert, 1941-42",2010,1,2,240,240,240,12,41,7.58707,5.61016,209,4,8,21,21,10,2.5
54457,boardgame,The Arduous Beginning,2009,1,2,120,120,120,12,54,7.13778,5.6101,129,3,4,24,37,10,1.6
109077,boardgame,Iron Sky: The Board Game,2012,2,6,120,120,120,12,80,6.56625,5.61007,186,7,12,73,26,6,2.6667
40949,boardgame,Nur die Ziege zhlt,2009,3,6,30,30,30,8,175,6.04314,5.60995,258,10,6,21,46,18,1.3333
2778,boardgame,Gondor,1977,2,2,120,120,120,12,201,6.0609,5.60986,450,12,32,39,99,26,2.6538
104340,boardgame,Meltdown 2020,2011,1,5,40,40,40,8,149,6.1302,5.60986,187,12,16,50,50,14,1.7857
14451,boardgame,Nomic,1982,2,100,120,10,120,0,55,6.99091,5.60985,48,0,5,21,24,7,4
15047,boardgame,Trivial Pursuit DVD: Star Wars Saga Edition,2005,2,6,0,0,0,10,250,5.98722,5.60967,612,45,3,18,80,28,2
6750,boardgame,Diceland: Ogre,2003,2,2,10,10,10,10,90,6.50293,5.60966,278,13,4,11,45,6,2.1667
41019,boardgame,Sherwood Forest,2009,3,6,60,60,60,9,334,5.84823,5.60965,463,32,18,70,105,38,2.2368
3751,boardgame,Palazzo Paletti,2001,2,4,60,60,60,8,63,6.70794,5.60962,50,1,38,47,28,6,1.1667
17537,boardgame,"The Battle of Corinth: Standoff at the Tennessee, October 3-4, 1862",1981,1,2,240,240,240,12,36,7.76778,5.60962,146,1,12,16,23,13,3.3077
2857,boardgame,Jungle Jam,2000,2,10,20,20,20,6,178,6.0809,5.60952,278,20,1,8,66,17,1.2941
1337,boardgame,Traboulet,1997,2,2,20,20,20,8,113,6.25089,5.60946,232,16,8,16,52,7,2
8350,boardgame,Napoleon at Eylau,1977,1,2,120,120,120,12,95,6.47526,5.60945,323,22,2,5,56,16,2.25
5491,boardgame,Time is Money,2003,2,5,20,20,20,10,140,6.14571,5.60945,190,10,14,20,50,16,1.125
39189,boardgame,Kawanakajima 1561,2009,1,2,0,0,0,0,50,7.53,5.60944,201,5,24,65,37,10,2.8
128475,boardgame,Murder of Crows,2012,2,5,20,20,20,13,187,6.07727,5.60939,468,13,10,68,56,16,1.3125
172073,boardgame,MammuZ,2015,3,7,20,20,20,7,72,6.65972,5.60935,142,1,10,56,17,11,1.2727
34843,boardgame,Wizard's Gambit,2008,2,5,45,45,45,8,175,6.196,5.6093,265,31,14,67,86,37,1.8378
10230,boardgame,Santa Maria Infante: On the Road to Rome 1944,2004,2,2,120,120,120,12,39,7.71026,5.60924,133,3,7,20,20,5,4.2
19009,boardgame,Star Fleet Battles Cadet Training Manual,1992,1,2,30,30,30,12,50,7.255,5.60918,149,6,2,5,24,8,3.125
577,boardgame,Parts Unknown,1999,4,10,90,90,90,10,215,5.96558,5.60917,554,28,14,26,100,21,1.9048
17925,boardgame,Anno Domini: Im Namen des Gesetzes,2003,2,8,45,45,45,10,55,6.96364,5.60916,141,4,0,3,11,5,1.4
14525,boardgame,Outburst Remix!,2004,4,10,30,30,30,18,99,6.35505,5.6091,228,14,1,4,33,7,1.1429
39798,boardgame,Deadlands: The Battle for Slaughter Gulch,2009,2,6,60,60,60,0,252,5.9496,5.60904,616,51,34,132,95,34,2.9118
87904,boardgame,Trivial Pursuit: Master Edition,2010,2,6,60,60,60,16,163,6.24969,5.60901,290,1,2,14,24,14,1.4286
153481,boardgame,Cherry Picking,2014,2,6,30,30,30,8,73,6.64836,5.60898,125,2,5,22,19,8,1.75
10829,boardgame,Krieg! World War II in Europe,1996,2,3,0,0,0,12,91,6.51099,5.60888,241,33,2,5,43,24,3.4583
156719,boardgame,Dino Race,2014,2,4,30,30,30,8,155,6.17665,5.60886,285,3,18,94,41,7,1.7143
30287,boardgame,Ghost for Sale,2007,3,5,40,40,40,8,211,5.9909,5.6087,326,22,9,37,69,15,2.0667
62343,boardgame,Cornucopia,2010,2,5,60,45,60,8,199,5.95518,5.60867,399,30,25,70,118,25,1.48
2607,boardgame,Totopoly,1938,2,6,90,90,90,8,267,5.98783,5.60862,488,18,5,15,112,42,1.8333
5736,boardgame,Ace of Aces: Balloon Buster,1985,2,2,20,20,20,10,152,6.20066,5.60855,342,19,19,24,64,24,2.0417
82702,boardgame,Funfair,2010,3,6,30,30,30,8,209,5.99506,5.60847,244,14,18,64,75,24,1.3333
11283,boardgame,1895 Namibia,2004,3,3,180,180,180,12,56,6.82232,5.60839,95,0,25,33,30,4,3.25
21703,boardgame,Mana,1987,2,2,30,30,30,8,75,6.60133,5.60838,126,2,7,26,31,8,2
172662,boardgame,Seven7s,2015,2,4,30,20,30,7,69,6.72891,5.60831,237,10,9,49,29,8,1.25
1618,boardgame,French Foreign Legion,1982,0,0,60,60,60,0,52,7.06731,5.60823,119,1,24,41,32,4,1.75
4366,boardgame,Remember the Maine!,1986,2,2,240,240,240,12,78,6.64654,5.60815,337,16,4,10,43,17,2.5882
20829,boardgame,Keesdrow,2005,2,6,60,60,60,8,94,6.48457,5.60814,202,17,4,14,47,20,1.85
118553,boardgame,Ubongo Trigo,2012,1,4,20,20,20,7,86,6.38942,5.60812,159,0,5,17,26,9,1.4444
170344,boardgame,Atak Zombie,2014,2,4,60,60,60,12,70,6.84571,5.60809,89,3,0,7,7,9,2.7778
3749,boardgame,Sumo!,2000,2,2,20,20,20,12,319,5.85392,5.60802,436,30,53,88,150,45,1.2667
6380,boardgame,WarCry,2003,2,4,20,20,20,12,119,6.34924,5.60795,202,22,10,6,49,15,2.4
72083,boardgame,Tori,2010,2,4,60,60,60,10,77,6.56429,5.60792,95,4,5,12,22,5,2.6
176334,boardgame,Guns & Steel,2015,2,4,70,40,70,12,57,7.01842,5.60785,117,8,31,152,28,9,2.4444
5183,boardgame,Austerlitz,1993,1,4,360,360,360,12,99,6.51515,5.60779,362,19,8,23,43,17,3.3529
4178,boardgame,Kaliko,1968,1,4,90,90,90,8,74,6.58811,5.60774,165,15,14,31,73,10,2.3
1555,boardgame,Dungeon Dice,1977,2,4,30,30,30,8,303,5.88393,5.60771,558,47,36,73,183,30,1.1
128662,boardgame,Northwest Passage Adventure,2012,2,4,40,40,40,10,88,6.48841,5.60756,121,7,7,25,31,9,1.7778
41006,boardgame,Ordo,2009,2,2,45,45,45,8,45,7.31,5.60743,57,0,6,34,21,7,3
3568,boardgame,Stage II,1985,2,2,90,90,90,0,106,6.28113,5.60729,214,26,4,10,53,10,1.9
174893,boardgame,TROLL,2015,3,5,30,20,30,8,72,6.65764,5.60727,223,4,10,55,27,7,1.4286
137626,boardgame,The Road to Cheren,2013,2,2,240,240,240,0,39,7.68462,5.60727,145,4,9,22,28,6,2.3333
23761,boardgame,Guadalajara,2006,1,2,0,0,0,12,109,6.43853,5.60716,483,19,13,29,60,24,3
1694,boardgame,Little Round Top,1979,2,2,120,120,120,12,141,6.19787,5.60715,455,39,8,16,79,26,2.8077
66851,boardgame,Schlag den Raab: Das Spiel,2010,2,6,60,60,60,12,82,6.53293,5.60712,148,10,1,5,12,13,1.5385
156138,boardgame,Happy Pigs,2013,3,6,30,30,30,8,70,6.72,5.6071,57,0,22,70,21,10,2.8
12054,boardgame,Oosterbeek Perimeter,2006,2,2,300,300,300,12,30,8.35333,5.60707,125,4,8,13,20,4,3.25
26047,boardgame,Sid Meier's Civilization: The Card Game,2006,2,4,60,60,60,12,202,6.05272,5.60706,443,20,33,74,95,31,2.0968
679,boardgame,Minion Hunter,1992,1,6,60,60,60,12,179,6.12832,5.60706,284,27,51,95,93,16,1.875
131017,boardgame,La Brzina 1812,2012,2,0,240,240,240,0,43,8.12791,5.60703,144,0,4,17,17,11,2.7273
161995,boardgame,Hexemonia,2014,2,4,45,45,45,13,70,6.81,5.60697,118,5,11,64,13,7,2.5714
3149,boardgame,Lost Valley of the Dinosaurs,1985,2,4,30,30,30,8,255,6.08902,5.60693,397,20,50,72,125,37,1.2162
17994,boardgame,Anno Domini: VIP,2004,2,8,45,45,45,10,46,7.16304,5.60689,124,2,1,2,8,7,1.4286
155315,boardgame,New York 1776,2014,2,2,120,120,120,13,46,7.06196,5.60683,158,3,23,42,37,9,2.3333
17239,boardgame,Gutshot,2005,2,10,240,240,240,12,40,7.8445,5.60682,80,3,5,24,22,9,2.8889
5940,boardgame,Bug Hunter Sniper!: Sniper! Companion Game #3,1988,2,3,90,90,90,12,69,6.67826,5.60682,249,10,6,21,35,5,3.2
130912,boardgame,The Lord of the Rings Dice Building Game,2013,2,4,30,30,30,14,404,5.83131,5.60676,972,75,46,221,135,34,2.1471
165657,boardgame,Melee,2014,2,4,20,20,20,10,74,6.67635,5.60672,214,7,17,130,42,5,1.8
8737,boardgame,Peter the Great,1983,2,2,120,120,120,12,82,6.56549,5.60668,281,18,0,5,46,13,2.5385
92759,boardgame,Russian Civil War 1918-1922 (second edition),2011,1,6,240,240,240,12,44,7.22955,5.60663,232,8,20,31,36,5,3
32466,boardgame,Kogworks,2007,2,2,30,30,30,6,168,6.14952,5.60655,187,15,18,45,61,20,1.55
26315,boardgame,WeyKick On Ice,2005,2,6,30,30,30,6,39,7.4359,5.60653,32,0,11,28,19,8,1.25
154,boardgame,Union vs. Central,1999,2,2,360,360,360,12,75,6.58133,5.6065,171,2,27,35,45,7,3.7143
134769,boardgame,SEGUNDOS...fuera!,2014,2,2,60,60,60,10,32,8.33438,5.6065,3,0,3,13,10,5,2
158392,boardgame,Stay Away!,2014,4,12,15,15,15,13,120,6.40525,5.60648,233,8,7,27,26,9,1.2222
145553,boardgame,Asgard's Chosen,2013,1,4,90,90,90,12,106,6.3884,5.60648,266,22,35,155,46,14,3.1429
83283,boardgame,Volo,2010,2,2,45,45,45,10,41,7.51098,5.60646,41,0,5,16,22,3,3
11978,boardgame,The Great War in the Near East,1996,2,2,0,0,0,12,68,6.71912,5.60642,301,20,5,12,36,12,3.25
166280,boardgame,DragonFlame,2014,2,5,30,30,30,13,67,6.77761,5.6063,229,10,14,59,24,8,1.875
4234,boardgame,Hougoumont,1991,1,2,120,120,120,12,84,6.54643,5.60629,414,17,5,9,57,15,2.4667
133,boardgame,Frischfleisch,1999,2,6,120,120,120,18,137,6.11241,5.60626,201,7,59,107,54,11,2.5455
4235,boardgame,Fulda Gap,1977,2,2,300,300,300,12,131,6.24695,5.60623,330,15,15,18,70,25,3.28
138704,boardgame,Northern Pacific,2013,3,5,20,20,20,7,75,6.55467,5.60622,97,2,15,27,40,9,1.6667
6121,boardgame,Tablut,1700,2,2,45,45,45,8,100,6.491,5.60619,162,6,4,27,52,9,2.6667
11997,boardgame,*Star,1999,2,2,0,0,0,10,32,7.82812,5.60617,37,0,21,62,23,5,3.8
143509,boardgame,Bluff im Zoo,2013,2,6,20,20,20,8,85,6.51059,5.60615,81,2,6,21,30,9,1.1111
64735,boardgame,Splut!,2009,2,4,20,20,20,7,63,6.86429,5.60614,74,1,5,56,33,14,2.5
23915,boardgame,Solitaire Caesar,2006,1,1,60,60,60,12,83,6.59458,5.60612,173,3,17,85,60,17,2.1176
35425,boardgame,Mutants and Death Ray Guns,2008,2,6,30,30,30,0,41,7.39756,5.6061,111,1,1,14,14,4,2.75
6732,boardgame,Aces High,1980,1,2,30,30,30,10,113,6.36195,5.60609,348,34,8,23,62,17,2.9412
28289,boardgame,First to Fight,1998,2,2,240,240,240,12,65,6.93385,5.60609,200,4,8,15,30,5,3.8
161965,boardgame,Johari,2014,2,4,90,60,90,10,125,6.25467,5.60602,285,16,27,111,36,17,2.2941
3313,boardgame,Traverse,1987,2,4,30,30,30,7,198,5.96641,5.60601,458,56,6,20,113,33,2.0303
1246,boardgame,Insecta,1995,1,7,180,180,180,12,130,6.21808,5.60601,353,17,29,73,80,19,2.6842
67878,boardgame,Dungeon Crawler,2010,1,6,60,60,60,13,80,6.91625,5.606,261,18,40,175,48,11,2.4545
41660,boardgame,Battleground: Historical Warfare,2009,2,2,60,60,60,7,30,7.972,5.60599,105,4,17,46,14,5,2.6
470,boardgame,Road to the White House,1992,3,6,240,240,240,12,229,6.00197,5.60595,502,65,8,25,115,32,3.5313
94483,boardgame,Hoot Owl Hoot!,2011,2,4,15,15,15,4,67,6.7,5.60588,157,2,3,32,32,4,1
22399,boardgame,MixUp,2006,2,2,20,20,20,8,102,6.36931,5.60587,140,19,3,13,48,9,1.6667
168215,boardgame,Saboteur: Het Duel,2014,1,2,30,30,30,8,70,6.74679,5.60586,214,4,9,47,13,9,1.3333
3246,boardgame,Albion: Land of Faerie,1981,2,2,120,120,120,12,95,6.36737,5.60583,395,12,33,34,67,15,2.8
156737,boardgame,The X-Files,2015,2,5,75,75,75,12,98,6.31327,5.60571,230,11,40,192,42,7,1.8571
36616,boardgame,Qyshinsu: Mystery of the Way,2008,2,2,15,15,15,0,68,6.88529,5.60563,38,0,23,82,44,11,3.0909
383,boardgame,Turf Horse Racing,1995,3,6,60,60,60,10,87,6.44598,5.6056,118,11,6,12,32,9,1.6667
150014,boardgame,Pixel Glory,2015,2,4,25,25,25,14,93,7.27097,5.60557,275,9,7,31,36,15,1.8667
8751,boardgame,Wurzburg,1975,2,2,90,90,90,12,62,6.88387,5.60554,125,7,6,8,33,11,2.2727
1066,boardgame,Zargos,1990,2,6,120,120,120,12,110,6.33455,5.60545,228,14,5,9,26,10,2.7
158100,boardgame,Speed Cups,2014,2,2,10,10,10,6,50,7.1056,5.60544,126,2,2,17,14,3,1
147030,boardgame,World of Tanks: Rush,2013,2,5,30,30,30,10,265,5.92943,5.60542,445,16,16,68,73,24,2.1667
31803,boardgame,Wadi,2007,2,4,30,30,30,10,138,6.20507,5.60528,222,16,8,18,55,23,2.3478
37983,boardgame,Monkey Lab,2009,2,4,30,30,30,12,243,5.92436,5.60514,472,45,17,55,87,25,1.84
140594,boardgame,Word Whimsy,2013,2,7,40,40,40,15,55,7.10273,5.60511,122,3,2,16,22,5,1
26620,boardgame,Tannenberg 1914,1990,2,3,240,240,240,0,49,7.17959,5.60506,78,2,8,9,10,12,3.5
2758,boardgame,Bridgette,1970,2,2,45,45,45,10,112,6.27232,5.60503,281,34,5,23,68,7,2.5714
645,boardgame,Bosworth,1998,2,4,60,60,60,8,330,5.85909,5.60503,621,108,10,21,176,28,2.1429
21503,boardgame,S.P.Q.RisiKo!,2005,3,5,120,120,120,12,79,6.58228,5.60502,164,8,18,40,21,10,2.3
81826,boardgame,Disaster on Everest,2010,1,1,45,45,45,10,73,6.56849,5.60502,171,7,34,86,54,13,1.6923
40773,boardgame,"Brger, Baumeister & Co.",2009,2,4,45,45,45,8,158,6.02057,5.60493,144,8,5,12,40,11,1.8182
38755,boardgame,College Basketball Dynasty,2008,1,14,60,60,60,0,53,7.01962,5.60481,54,0,3,26,34,21,2
23329,boardgame,Skybridge,2006,2,4,20,20,20,7,241,5.87676,5.60478,371,17,32,96,92,25,1.96
136229,boardgame,War Stories: Liberty Road,2014,2,2,30,30,30,8,37,7.93568,5.60477,147,4,49,119,30,7,3
1919,boardgame,D-Day (second edition),1977,2,2,180,180,180,12,345,5.89797,5.60469,745,51,5,18,161,44,2.6136
38266,boardgame,Kriegbot,2008,2,6,120,120,120,0,60,7.14083,5.60467,192,12,12,71,47,14,2.7143
95364,boardgame,Cubulus,2011,2,3,20,20,20,8,104,6.32452,5.60464,155,6,10,29,25,10,2.2
30706,boardgame,Make 'n' Break Extreme,2007,2,4,30,30,30,8,227,5.91683,5.60464,349,28,5,23,93,22,1.1364
239,boardgame,Wagram,1975,2,2,90,90,90,12,78,6.70449,5.60456,142,4,3,8,32,10,2.3
149863,boardgame,Castro,2013,2,4,20,20,20,8,104,6.36587,5.60451,140,4,12,53,31,14,1.4286
164158,boardgame,SHH,2015,2,4,10,10,10,10,51,6.97647,5.60448,300,2,8,23,27,4,1.75
19903,boardgame,The Battle of Monmouth,2008,2,2,0,0,0,8,45,7.63333,5.60441,276,3,29,49,27,10,3.6
119464,boardgame,Tier auf Tier: Jetzt geht's rund!,2012,2,4,15,15,15,5,69,6.68116,5.60438,197,5,30,38,23,7,1.2857
63011,boardgame,Patrol: Lost!,2009,2,2,30,30,30,12,56,6.96964,5.60434,112,0,7,71,42,8,1.75
485,boardgame,Galloping Pigs,1992,2,5,30,30,30,6,799,5.72142,5.60432,1195,41,14,50,320,85,1.1059
68947,boardgame,Arvuutin,2010,2,8,30,30,30,8,57,6.82807,5.60417,29,0,1,1,20,6,1.6667
1101,boardgame,Flying Carpet,1987,3,6,20,20,20,12,287,5.84366,5.60413,549,53,19,36,118,27,1.4815
64080,boardgame,Rowboat,2009,2,4,60,60,60,13,132,6.24848,5.60406,310,26,9,33,53,13,2.1538
15156,boardgame,Coloretto Amazonas,2005,2,4,20,20,20,8,404,5.81,5.60401,766,33,24,40,118,41,1.2439
1081,boardgame,Die Schlacht der Dinosaurier,1993,2,4,60,60,60,10,114,6.28684,5.60401,221,12,92,118,93,8,1.25
1780,boardgame,Knights of Camelot,1980,2,6,60,60,60,12,123,6.35041,5.60399,316,22,38,56,56,12,2.5
4668,boardgame,Lost Treasure,1982,2,4,45,45,45,8,153,6.09418,5.60397,341,37,12,23,84,16,1.4375
940,boardgame,Karawane,1990,3,5,45,45,45,12,115,6.22826,5.60394,249,19,11,16,42,12,1.6667
155322,boardgame,Hearts of AttrAction,2014,2,5,10,10,10,14,78,6.55223,5.60389,131,2,10,33,29,8,1
38499,boardgame,22 Pommes,2009,2,2,15,15,15,10,139,6.13165,5.60388,193,5,1,11,41,16,1.375
39699,boardgame,Einfach Genial: Das Kartenspiel,2008,2,4,30,20,30,8,205,5.94415,5.60388,366,21,4,12,61,22,1.1818
146034,boardgame,Donburiko,2013,2,4,15,15,15,7,75,6.53067,5.6038,90,1,20,56,35,12,1.4167
37592,boardgame,Epes et Hallebardes 1315-1476,2008,2,2,180,180,180,0,31,7.93548,5.60376,144,3,9,14,21,12,2.3333
69587,boardgame,Get Nuts,2011,3,6,45,30,45,8,165,6.04897,5.60375,245,11,5,25,46,12,1.6667
11964,boardgame,Bloody Ridge,2005,2,2,0,0,0,12,66,6.67727,5.60371,373,23,7,28,31,18,3.3889
2138,boardgame,Crisis: Sinai 1973,1995,2,2,360,360,360,12,80,6.56875,5.60365,369,11,8,15,41,31,3.4194
86177,boardgame,Genesis: The Bronze Age,2015,2,5,240,240,240,12,34,7.71324,5.60353,259,3,35,174,31,11,2.6364
22297,boardgame,"Winged Horse: Campaigns in Vietnam, 1965-66",2006,2,2,120,120,120,0,47,7.2634,5.60352,271,5,14,26,46,10,3
10300,boardgame,Group of Soviet Forces Germany,2003,1,2,240,240,240,12,67,6.73194,5.6035,235,8,14,28,40,13,2.5385
88464,boardgame,Repello,2010,2,4,30,30,30,8,107,6.32757,5.60347,151,6,4,13,31,10,2.1
13553,boardgame,Warzone: Universe Under Siege,2004,2,6,90,90,90,12,41,7.65854,5.60344,72,2,6,17,19,5,3.6
6559,boardgame,Glory II: Across the Rappahannock,2002,1,2,360,360,360,12,106,6.36415,5.60342,451,12,24,37,63,20,2.8
99698,boardgame,Micro Space Empire,2011,1,1,10,10,10,0,62,6.77903,5.60333,118,0,1,72,49,15,1.2
425,boardgame,Thunder's Edge,1999,2,5,240,240,240,12,124,6.23503,5.60327,360,61,12,20,67,15,3.1333
10971,boardgame,Board and Table Games from Many Civilizations,1960,0,0,0,0,0,12,34,7.63735,5.60327,97,3,8,23,23,3,2.3333
102881,boardgame,Trench,2013,2,2,45,45,45,10,68,8.26427,5.60323,67,3,25,97,46,11,3
5157,boardgame,King's Court,1986,2,2,20,20,20,7,122,6.41771,5.60319,264,28,9,10,62,11,1.9091
6399,boardgame,Ancients I,1992,1,2,90,90,90,12,97,6.27629,5.60318,187,8,5,11,44,20,1.95
5694,boardgame,Highly Suspect,2002,2,4,20,20,20,6,103,6.27738,5.60311,171,7,19,39,49,15,1.3333
509,boardgame,The Reef,2000,2,2,60,60,60,10,662,5.71914,5.60311,1027,69,40,84,275,68,1.5882
2088,boardgame,Coup,1975,2,6,90,90,90,10,116,6.20172,5.6031,204,18,8,11,37,16,1.8125
34403,boardgame,Lost Battles:  Reconstructing the Great Clashes of the Ancient World,2007,2,2,120,120,120,0,34,8.01471,5.60305,114,1,4,18,25,8,3.375
175961,boardgame,Three Cheers for Master,2015,2,6,40,20,40,13,78,6.71282,5.60302,285,2,13,78,25,4,1.75
22843,boardgame,War in the Pacific (second edition),2006,2,6,480,480,480,12,46,7.79107,5.60301,205,1,42,107,43,22,4.9091
147240,boardgame,Catan: Family Edition,2012,3,4,90,60,90,10,81,6.89086,5.60299,273,16,2,6,18,4,2.5
2189,boardgame,Pfusch,1992,2,5,30,30,30,8,123,6.17813,5.60285,222,6,18,35,49,11,1.5455
152471,boardgame,Manifest,2014,2,5,45,45,45,13,58,6.92414,5.6028,97,3,11,48,23,10,2.8
125326,boardgame,Sedition Wars: Battle for Alabaster,2013,2,2,60,60,60,12,208,6.12394,5.6027,1157,89,20,125,148,20,3.05
75890,boardgame,Spartacus Imperator,2011,1,2,90,90,90,10,54,7.55093,5.60263,143,8,13,43,28,9,2.2222
103752,boardgame,Schachen,2011,2,2,30,30,30,6,37,7.58919,5.6026,65,3,3,25,12,8,2.25
1722,boardgame,Caesar's Legions,1975,2,2,90,90,90,12,194,6.06211,5.60255,521,18,17,30,91,21,2.8095
4964,boardgame,Close Assault,1983,2,2,90,90,90,12,50,7.15,5.60255,136,9,13,25,32,8,2.875
5045,boardgame,Rommel's War,1985,2,2,180,180,180,12,48,7.125,5.60255,238,14,9,22,35,9,3.7778
2265,boardgame,Ultimate Stratego,1997,2,4,30,30,30,10,296,5.8723,5.6025,654,70,7,23,102,30,2.0667
153004,boardgame,Lemminge,2014,2,5,30,30,30,8,92,6.34837,5.60247,111,2,7,22,26,11,1.5455
152241,boardgame,Ultimate Werewolf,2014,5,30,60,60,60,13,57,7.06228,5.60246,194,4,3,15,15,4,1.25
12040,boardgame,Omega Chess,1992,2,2,30,30,30,8,41,7.69512,5.60246,61,0,8,28,24,8,3.75
25312,boardgame,Dampfross 2,1985,2,6,75,75,75,10,42,7.24524,5.60243,118,9,11,11,10,4,2.5
4919,boardgame,Great War at Sea: U.S. Navy Plan Red,2002,1,2,30,30,30,12,65,6.77385,5.60237,244,7,8,14,43,9,2.5556
5279,boardgame,Sagunto: The Battle for Valencia,1993,2,2,240,240,240,12,42,7.41667,5.6023,162,8,4,13,18,9,3.6667
2335,boardgame,Rome & Carthage,1955,2,4,60,60,60,10,101,6.39901,5.60226,227,15,23,54,36,16,2.125
10916,boardgame,Spearhead,1995,2,6,120,120,120,12,62,6.63548,5.60224,121,5,2,6,23,13,2.9231
5065,boardgame,Fubi,2001,2,2,20,20,20,6,68,6.66324,5.60222,64,3,17,31,30,13,1
9439,boardgame,FBI,2004,2,5,30,30,30,10,416,5.795,5.60219,710,56,8,22,154,54,1.5185
9616,boardgame,Horus,2008,2,4,60,60,60,10,319,5.85953,5.60217,670,65,9,43,120,38,2.2105
7750,boardgame,Tannenberg: Eagles in the East / Galicia: The Forgotten Cauldron,1999,2,2,360,360,360,12,45,7.54444,5.60215,192,6,19,23,28,9,3.1111
38204,boardgame,How to Host a Dungeon,2008,1,1,60,60,60,0,51,7.09804,5.602,110,4,7,53,33,11,1.9091
33984,boardgame,Code Omega,2008,2,6,30,30,30,8,115,6.2162,5.6019,111,5,7,18,46,13,1.6154
454,boardgame,Tante Tarantel,1991,3,5,30,30,30,10,122,6.17254,5.60187,133,7,31,42,56,13,1.2308
89912,boardgame,Jasper and Zot,2011,1,1,30,30,30,7,125,6.216,5.60181,237,5,3,61,84,18,1.5556
1635,boardgame,Demonlord,1981,2,2,90,90,90,10,76,6.65921,5.60179,216,3,14,30,53,12,3.0833
27813,boardgame,Saikoro,2007,2,2,10,10,10,8,69,6.6587,5.60174,93,3,27,91,47,9,1.5556
39067,boardgame,June '44,2008,2,2,120,120,120,0,46,7.30435,5.60172,144,2,17,43,29,18,2.1111
7635,boardgame,Torch,1985,2,2,180,180,180,0,50,7.256,5.60172,201,6,9,10,22,11,3.7273
6045,boardgame,I Am Spartacus!,1992,2,2,180,180,180,12,99,6.38687,5.6016,435,20,5,9,69,16,2.375
99791,boardgame,Road to Enlightenment,2012,2,7,150,150,150,12,132,6.18712,5.60155,379,37,24,110,85,24,3.2083
2472,boardgame,Grave Robbers From Outer Space,2001,2,6,30,30,30,12,848,5.76272,5.60154,1330,82,9,62,304,75,1.4267
4359,boardgame,1914: Glory's End,1994,2,2,180,180,180,12,99,6.2803,5.60154,384,18,6,9,57,19,2.5263
4960,boardgame,Gazala,1998,2,4,180,180,180,12,75,6.63067,5.60152,330,8,21,41,35,20,2.7
15957,boardgame,Final Fantasy VIII: Triple Triad,1999,2,2,5,5,5,10,33,8,5.60147,29,1,8,22,14,5,1.8
56943,boardgame,Seidenstrae,2009,2,5,60,60,60,12,72,6.59722,5.60139,120,10,2,10,20,7,2.4286
290,boardgame,Gold Digger,1990,2,5,20,20,20,7,593,5.74334,5.60139,966,88,7,25,271,78,1.2051
4020,boardgame,Race For Tunis,1992,2,2,120,120,120,12,93,6.42581,5.60135,291,19,8,8,41,19,2.6842
16144,boardgame,Dead Man's Treasure,2005,3,5,15,15,15,8,454,5.77588,5.60133,785,119,8,25,242,70,1.2714
6039,boardgame,Antietam: Burnished Rows of Steel,1993,1,2,240,240,240,12,81,6.59444,5.60131,356,21,6,12,57,16,2.5625
18776,boardgame,The Mediterranean,2005,0,0,480,480,480,12,46,7.07609,5.6013,194,6,10,21,31,12,3.3333
118732,boardgame,Titans of Industry,2013,3,6,90,90,90,13,61,6.82295,5.60121,150,17,14,57,34,14,2.7143
3581,boardgame,Lion of the North,1993,2,4,180,180,180,12,126,6.2881,5.60118,433,24,11,32,45,18,3.6667
48979,boardgame,Wazabi,2008,2,6,20,20,20,8,417,5.81089,5.60109,558,21,6,37,83,39,1.0769
28843,boardgame,300: The Board Game,2007,2,4,30,30,30,17,158,6.15842,5.60093,244,38,26,98,110,27,1.8889
581,boardgame,Tile Chess,1999,2,6,90,90,90,12,213,5.91775,5.60092,470,29,13,41,96,22,2.6818
140861,boardgame,Operation: Maccabee,2010,1,4,60,60,60,8,51,7.33824,5.60088,82,7,5,9,23,6,1.6667
40962,boardgame,Burg der 1000 Spiegel,2009,2,4,30,30,30,8,128,6.11133,5.60085,236,14,9,44,51,12,1.3333
91425,boardgame,Map It! World Edition,2011,2,6,20,20,20,10,90,6.37111,5.60083,186,6,1,10,23,12,1.0833
4881,boardgame,Personal Preference,1987,2,16,40,40,40,0,124,6.25726,5.6008,185,12,8,10,71,11,1
64583,boardgame,SWAT!,2010,2,7,30,30,30,7,144,6.10208,5.60078,267,19,5,23,61,12,1.1667
7475,boardgame,Hand and Foot,1982,2,6,120,120,120,12,205,6.00995,5.60077,144,1,0,7,91,19,2.0526
1827,boardgame,Chainsaw Warrior,1987,1,1,60,60,60,10,569,5.76882,5.60076,915,68,68,136,235,43,1.9767
72340,boardgame,A Bridge Too Far: Operation Market Garden,2010,2,5,90,90,90,12,43,7.22558,5.60074,140,9,18,37,23,9,2.1111
3270,boardgame,Lamarckian Poker,1997,2,6,10,10,10,10,74,6.53108,5.60071,57,0,1,8,49,17,1.5882
